"BETA","Q10_RH","NPP_FLUX0","AERO_SCALE","DIFFUSIVITY","ECS"
0.433811260102116,1.44205421178717,54.8553186688096,0.964209666239498,2.42808548258245,3.41351488999628
0.50198627290533,1.61388983934349,86.4409169635861,1.0837072374712,2.34288454302638,2.57545858429669
0.364412443821198,1.11557023148152,59.3671386578316,1.05062944361523,2.52830424513149,3.07075875677348
0.544954426615589,1.33332318720913,55.9229760156311,0.906331344564456,2.30610689173625,2.5651680677031
0.63324131230593,1.44043908497299,76.9869100711147,0.680589066449626,2.49306333460763,3.86603391543603
0.478794844218069,0.750121860053099,32.3112313599812,0.85014469367817,2.25239216610319,3.21470898407723
0.438008073891987,1.13092810794084,71.8996731069954,0.835409946175477,2.48161568615989,2.64244273080246
0.434045184142734,2.97208158259746,56.5399472361851,1.36169082182997,2.36053537540486,2.12075823267603
0.663423450268822,1.14692227229495,50.1130241144852,1.34270757475882,2.40742872692236,2.53154472601316
0.538248587589738,3.33145928237223,68.3725639432886,1.16293587892701,2.26676524382973,3.49290599456953
0.42220619534976,4.00806223811231,72.0440125015626,0.394715056294145,2.47436903669061,2.55566394250879
0.49463585068813,4.59418134333806,64.5331662296088,0.975776408192831,2.41988447364186,2.77136130004912
0.491308282320466,1.43938007187508,66.8963766129556,0.804660055289337,2.27918115328122,3.28339957389518
0.619692635392771,0.636928437777466,61.2327709270968,0.774437133899472,2.50399476988111,2.11574035269087
0.594993455469583,1.14420452780051,59.0928777360217,0.824287322183155,2.43840311515111,3.12519300266093
0.538342182466791,1.4981048641841,61.5129758897954,0.490533132074994,2.40103105687777,4.00874669868011
0.475203235681935,1.47339909069273,53.5492547438906,0.949130681601751,2.26468198362815,2.95219205498467
0.447362835660127,1.53387498404605,63.6767773477543,1.32121211832439,2.37748557342118,3.37187873619481
0.324420046032175,1.51558577663244,54.8976353475766,1.07475302915388,2.55434348133064,3.49653385209762
0.674369599930867,1.58240281449234,50.2839235482285,1.02329177160233,2.61854357203789,2.30676750075265
0.441294891067159,1.73351261752841,86.9644965543292,1.21082941395628,2.4140889817794,2.34469557087889
0.487739424953244,1.15593811229147,39.4380476625409,0.737235617377022,2.45450767707859,3.42526317493126
0.547698494873598,1.12381821836376,63.7104046491444,1.11797881929852,2.49713298405229,1.87294935224289
0.636733266045101,3.33304467409156,45.25150822077,0.911369787521128,2.27990389243371,2.2595454163768
0.433173128518254,1.03767144733291,66.5274686608961,0.756679900841446,2.31215649460688,2.45300878271089
0.390090395405634,1.13096048141024,66.7560707376921,0.92417368106101,2.54400787998133,2.10946966794609
0.646616380301369,1.7837948137534,42.900025012371,1.66366971438854,2.41939786648382,2.74994246663181
0.631599890640681,3.20490013670246,88.5951578671238,1.0666721595405,2.25879138935012,3.3198467661629
0.539342219150462,1.13752107583032,43.7703911693339,1.03042017985185,2.36265899280734,3.15766173290565
0.536800834775405,1.26388009873433,41.7668851453647,1.04940395172074,2.48815065315802,5.09954253822459
0.409325082111592,1.3569071021007,41.5433843097301,0.98952448148212,2.33852019789463,2.79838734371886
0.525336166955558,0.632442440307876,77.3413175961792,0.855543642206761,2.36706975488643,2.1924614557433
0.485615269705932,1.46824200993892,70.0667043826154,0.59907853795119,2.33719091796386,3.61427222731468
0.44095846355573,2.83030727201368,72.4009866771796,1.02674047743567,2.32875636650465,3.50497326920398
0.436804072994274,1.0281409111614,62.4016985583553,1.00618528580653,2.42258549206783,3.76199897983889
0.621067824153676,1.90400904988744,51.4765152614376,0.916608531940389,2.28675321987875,3.47453632511759
0.414844084386251,2.23965043114861,58.983079707284,1.40715704188395,2.39617821118456,3.7783996469957
0.468071707318677,2.3297348004566,59.767729986509,0.931964981755852,2.39684779127268,2.94175771642175
0.695520869358306,0.993381091540471,54.1619761461521,1.12391923288192,2.42292463264379,2.98562577218563
0.450404719801286,1.03045355590613,68.4565475945121,1.0595967361584,2.3450493242348,1.99094975855938
0.525754768802779,1.38620385564749,49.1013270251403,1.19338709071138,2.51833994917444,2.88467148226771
0.350485180370471,4.59756128536311,84.1666772632007,1.28802357449842,2.40138091279082,3.45611174067293
0.458557214769871,1.65902758779705,80.5644124355532,0.82174748771775,2.47540363574976,5.42820412861584
0.478479983103202,2.24381503989861,58.7526119479709,0.876369325720952,2.34321949640569,2.2420210977657
0.603040385812569,2.74532518459695,47.1643970979722,1.07238971875833,2.52728698792914,3.06345093909709
0.581721124830925,5.01472902620517,42.8846942503241,1.13660748944429,2.24637486689903,3.06904922197329
0.40979660778939,1.80318592255682,65.8216485190955,0.803391067715702,2.48301443154246,3.02844258849398
0.421636176776749,2.14982829008491,64.9013899751148,1.22588694317438,2.42494386850807,2.7449219286758
0.555727478671409,1.03605153432622,64.093919026084,0.979451701859744,2.38782209748639,2.98083595892321
0.555498710008377,3.79009875565337,69.1302502043472,1.12622865168171,2.30154661050122,3.1097962935185
0.449504311810175,0.658321519305117,38.1594777299007,1.42102507166558,2.35905071349947,3.0539275578917
0.501188277591,3.55100186421128,75.9340135295277,0.540050495197635,2.38872485110349,3.16324018444733
0.514294841807166,0.992212594425697,41.086497197614,1.23724220304944,2.55715819010935,2.80623323916401
0.652866001835645,8.22826186093694,37.8486733889311,1.37466765545304,2.44868781989065,3.63467959558133
0.495407446446016,1.36326408262921,54.3319711427234,0.674393230270035,2.37442843564681,2.57125470521655
0.616123735798316,1.37456005781187,63.8643107209633,1.54792797630165,2.38212112179978,2.56356619598423
0.39391930585486,2.09056606505062,81.4986111855554,1.13497361856545,2.52329193733372,3.56618285032711
0.711087759847366,2.86907828873153,41.7739577555542,0.911860473012839,2.41173645646956,2.95097476572547
0.682125486162736,0.727088103436313,51.6663813416072,1.17705159416784,2.34234395092439,3.4659156782594
0.682811605009828,0.99133788682818,59.3900814884739,0.724136091771429,2.39705474394851,3.40735388574794
0.634104518239575,1.30368361151875,72.6485355092931,1.38645059219668,2.40609915395788,3.4089757164373
0.546829086987413,0.530987577452291,5.17970027980355,0.860758778239334,2.43829166954752,3.6207072482452
0.487541249383286,0.483565630167627,38.6702795219574,1.09628509648208,2.54584308716198,2.06114415063353
0.501576438028566,0.699524203863065,32.6497736465732,1.01896514700038,2.46150009513519,2.27640282970007
0.452943901246546,1.1029981926116,68.8767573882188,1.33244122991436,2.31017065811926,2.59421392085893
0.560414453888038,1.02096885763135,53.3353881166307,0.714233900653985,2.21614665516879,3.32982866422359
0.497027218950515,2.00574006609441,48.9084334822244,1.04166495127355,2.36185053279594,3.32415007485717
0.3786321900545,1.51634908375269,58.2851209362397,1.20609912734525,2.22110044903017,4.14029521714723
0.398012793985605,1.42081513653498,42.1425382480315,1.19931492189902,2.37736262377683,2.59528845523305
0.486768485504796,1.03321788257637,57.1063592152037,1.18955016219667,2.32227368731779,3.78404824499358
0.748093457918118,2.66965434328,56.2299095586296,0.815589559545322,2.27622966512644,2.19829378491994
0.471056537085254,1.27962160442389,62.8655144490514,1.23962272190825,2.23004547938557,3.76366630897521
0.537901596091743,1.42563206845988,57.5575227366059,1.33450251828904,2.2503968075046,3.26652549788737
0.403556905645416,1.65359685168011,54.2084635552682,1.12047560348237,2.44288513992118,3.27507487673752
0.636493836076572,2.26728894185709,44.0893552383553,0.992547688549564,2.41109540036793,3.64369493545765
0.494207150845796,1.56635033760115,71.3140772514479,0.901326127427679,2.22800853392748,3.29069348453601
0.457016695242041,1.36635712055584,56.2987152880583,1.13097590034922,2.42298095759716,4.09160702213835
0.391124258810087,1.00936067378758,53.9738264441115,0.946972219569388,2.52747140447306,2.69564227685698
0.733344207708285,1.35047184327554,57.7393241933116,1.13892590410514,2.50850309318308,3.07850397156987
0.758346977522812,2.14853795797274,27.3984550792049,0.909232359610881,2.449561170783,3.41749226299822
0.458655321852756,1.905530292372,54.2955358196978,0.789922894375799,2.16800812377812,3.31794527864971
0.467053672269171,1.60071285702767,39.019732325929,0.870459861547087,2.2539947790369,3.1347080993878
0.736588921971003,1.21586406946453,51.1175496933431,0.75246381854196,2.29096762015992,1.80511801198386
0.650730165569638,2.41985890819696,41.8679115449621,1.28112513889189,2.28299906032706,2.73040342999486
0.551905616901534,1.14991164476417,39.6486694672682,0.988677504652216,2.16544527044826,2.17880419817219
0.469638141807267,0.983941565573638,67.6223054914837,1.18340882573956,2.34379456717912,2.80299430933712
0.576367399206629,0.593513582724744,74.0399677357801,1.01372068912318,2.38090147762675,2.36895787750143
0.508004433854381,2.28133136557778,47.0824924902126,1.24626081693974,2.41620129828826,2.12718488950063
0.455197859435046,1.2450719538783,64.9826100883394,0.826971926872935,2.37379475939437,2.84699522752989
0.54488928828408,0.348005161484779,78.4019069713095,0.923995151168979,2.36881425926336,4.71538684216207
0.560073064622844,0.857512752478288,26.6181585072778,1.17511746240983,2.54219372313051,2.82500808757151
0.602477794959142,1.03968538094353,48.6377213518231,1.43347875353444,2.27262034440351,2.51909706012556
0.418920495628314,1.5658920732991,68.0729138016849,0.984330645437787,2.3136963881977,2.53677486896169
0.716927998994236,2.20970047914016,54.0665695998127,1.05744158025244,2.43751457463547,2.81084838134835
0.512214010546947,1.24639237281483,57.5673840792696,1.08693844043231,2.31943654641856,1.97184007991563
0.506754508949587,3.27239665484347,58.8581149413788,1.27003224330794,2.25802506199299,2.94229566943222
0.447781082965551,1.97883813529051,67.3369663060738,0.794538476327044,2.36859616852381,2.72493297096125
0.442851991020108,2.92651247122535,30.6552092806656,1.05370440131123,2.47618017160481,3.43314491144092
0.491452466181031,2.97581418886215,38.67490636451,1.00892902722934,2.38055810006426,3.15503435091327
